,alutbniya,anashim,baalutdirallobealimkama,baalutdiranosefetkama,dividend,esek,godelginapratit,godelkarkalochaklait,hanashimshnatit,hashkaot,haskachisachon,haskaloneemanut,haskaneemanut,haskapikdon,hdividendshnatit,hesderdiyur,hesekshnatit,hhashkaotshnatit,hishtalmut,hribitshnatit,hschirutshnatit,k_mispchadarim,k_mispchadarimmegurim,kamaginapratit,kamakarkalochaklait,kamakivun,kamamirpeset,kamasherutim,karkachaklaitsetach,kesefhutzacher,kibelmechirdiran,kupotgemel,m_chodashimcheshbonchasum,m_chodashimminus,m_dmeschirutchodeshi,m_kesefkniyaatidit,m_mechirdiraknuyab12,m_mechirkarka,m_misgeretashrai,m_peamimpniyabank,m_schumhalvaadiyur,m_setachmigrashbayitprati,m_shuvidira,maaliyot,matbeaalutbniya,matbeabniya,matbeachisachon,matbeaknuya,matbealoneemanut,matbeaneemanut,matbeapikdon,matzavkatid,matzavkavar,mechiradirankama,mechirbniya,mechirknuya,men18up,milgatlimudim,mishkalmb,mispkomotbinyan,mosdothul,mosdotnew,mspdirotbekomatmegurim,nefashot0_14,nefashot0_17,nefashot15up,nefashot18up,pensiaavoda,ribit,s_seker,sachnefashot,sacshnatikolel_lembnew,schirut,schumhalvaalodiyur,setachdira,shanarechishab,shanarechishak,shiirochchisachonchodesh,shiirochchisachonshana,shiirochchisachonyom,shiirochloneemanutchodesh,shiirochloneemanutshana,shiirochloneemanutyom,shiirochneemanutchodesh,shiirochneemanutshana,shiirochneemanutyom,shiirochpikdonchodesh,shiirochpikdonshana,shiirochpikdonyom,shuvidirotlomegurim,siduri,sidurimakorpitzul,sumhgemelshnatit,sumhhishshnatit,sumhhulshnatit,sumhmilgashnatit,sumhmosdotshnatitnew,sumhpensiashnatit,taarichrechishab,taarichrechishak,taasukaozeret,tahasokaozeret,wave,women18up,yitraneagachmemshaltibahuz,yitraneagachmemshaltibschum,yitranemenayotbahuz,yitranemenayotbschum,adechiyamoedtashlum_NO,adechiyamoedtashlum_YES,aimmekura_not_roofed_parking,aimmekura_roofed_and_not_rofed_parking,aimmekura_roofed_parking,akredit_NO,akredit_YES,aprisattushlum_NO,aprisattushlum_YES,atidmechiradira_NO,atidmechiradira_YES,atidmechiradiran_NO,atidmechiradiran_YES,baalutdirallobealim_NO,baalutdirallobealim_YES,baalutdiranosefet_NO,baalutdiranosefet_YES,baayabiluy_NO,baayabiluy_YES,baayachinuch_NO,baayachinuch_YES,baayachoshech_NO,baayachoshech_YES,baayahaznacha_NO,baayahaznacha_YES,baayakvish_NO,baayakvish_YES,baayamatos_NO,baayamatos_YES,baayamifal_NO,baayamifal_YES,baayarakevet_NO,baayarakevet_YES,baayarech_NO,baayarech_YES,baayazevel_NO,baayazevel_YES,baayazihum_NO,baayazihum_YES,bituachmenahalimmb_NO,bituachmenahalimmb_YES,chanayapratit_NO,chanayapratit_YES,chederaronot_NO,chederaronot_YES,cheshbonchasum_NO,cheshbonchasum_YES,chisachonatid_8.0,chisachonatid_9.0,chisachonatid_high_probability_,chisachonatid_highly_not_probable,chisachonatid_not_probable,chisachonatid_quiet_probable,chisachonhayom_8.0,chisachonhayom_9.0,chisachonhayom_our_income_cover_only_our_expenses,chisachonhayom_we_are_in_debts,chisachonhayom_we_save_a_lot,chisachonhayom_we_save_little,chisachonhayom_we_use_our_savings_to_cover_soe_of_our_expenses,diramedurag_NO,diramedurag_YES,diranosefet12_NO,diranosefet12_YES,diranosefetp12_NO,diranosefetp12_YES,gemelvpizuyimmb_NO,gemelvpizuyimmb_YES,ginapratit_NO,ginapratit_YES,hagdalatdira_NO,hagdalatdira_YES,halvaalodiyuracher_NO,halvaalodiyuracher_YES,halvaalodiyurashrai_NO,halvaalodiyurashrai_YES,halvaalodiyuravoda_NO,halvaalodiyuravoda_YES,halvaalodiyurbank_NO,halvaalodiyurbank_YES,halvaalodiyurbituach_NO,halvaalodiyurbituach_YES,halvaalodiyurlising_NO,halvaalodiyurlising_YES,hasakapratit_building_central_heating_system,hasakapratit_no_heating_system,hasakapratit_privet_heating_sysytem,hevidoch_NO,hevidoch_YES,k_baalut_employer,k_baalut_friends,k_baalut_kibutz,k_baalut_other,k_baalut_own_by_relatives,k_baalut_ownership,k_baalut_renting,k_mispmeconiyot_8.0,k_mispmeconiyot_9.0,k_mispmeconiyot_1,k_mispmeconiyot_2,k_mispmeconiyot_3,k_mispmeconiyot_4,k_mispmeconiyot_5+,k_mizug_central_air_conditioned,k_mizug_no_airconditioners,k_mizug_tere_are_airconditioners,k_shaotozeret_998.0,k_shaotozeret_999.0,k_shaotozeret_0.5_upto_5,k_shaotozeret_10.5_upto_15,k_shaotozeret_5.5_upto_10,k_shaotozeret_ABOVE_15,karkaacheret_NO,karkaacheret_YES,karkachaklait_NO,karkachaklait_YES,karkalochaklait_NO,karkalochaklait_YES,"kesefhutzd_1,001_upto_2,500_usd","kesefhutzd_2,501__ABOVE_usd","kesefhutzd__251_upto_1,000_usd",kesefhutzd_upto_250_usd,kesefhutzdinary_upto_185_dinar,"kesefhutze_1,001_upto_2,000_EUR","kesefhutze_2,001_EUR_ABOVE","kesefhutze_201_upto_1,000_EUR",kesefhutze_upto_200_EUR,"kesefhutzl_1,601_ABOVE_pound",kesefhutzl_161_upto_800_pound,"kesefhutzl_801_upto_1,600_pound",kesefhutzl_upto_160_pound,khishmb_NO,khishmb_YES,kivun_east,kivun_north,kivun_north_east,kivun_notrth_west,kivun_south,kivun_south_east,kivun_south_west,kivun_weat,kneemanutmb_NO,kneemanutmb_YES,kniyaatiditdira_NO,kniyaatiditdira_YES,kpensiamb_NO,kpensiamb_YES,m_halvaadiyur_NO,m_halvaadiyur_YES,m_halvaalodiyur_NO,m_halvaalodiyur_YES,"m_kesefmb_10,000_ABOVE","m_kesefmb_5,001_10,000","m_kesefmb__1,001_5,000","m_kesefmb_upto_1,000",m_kesefmb_zero_or_less,m_yeshashrai_NO,m_yeshashrai_YES,machsanbetochd_NO,machsanbetochd_YES,machsanmid_NO,machsanmid_YES,matbeahutz_NO,matbeahutz_YES,mazavkatid_extremely_worse,mazavkatid_litle_worse,mazavkatid_will_be_improved,mazavkatid_will_be_very_improved,mazavkatid_will_not_change,mazavkavar_little_worse,mazavkavar_no_improved,mazavkavar_small_improved,mazavkavar_very_improved,mazavkavar_very_worse,mbnifkadgalkodem_NO,mbnifkadgalkodem_YES,mdidakarkachaklait_donnam,mdidakarkachaklait_quare_meter,mdidakarkalochaklait_דונם,"mdidakarkalochaklait_מ""ר",mechiradiranosefet_NO,mechiradiranosefet_YES,meconit_8.0,meconit_9.0,meconit_NO,meconit_YES,mekorsetach_arnona,mekorsetach_buying_contract,mekorsetach_estimate,mekorsetach_renting_contract,menayotmb_NO,menayotmb_YES,minus_NO,minus_YES,mirpesetchitzonit_NO,mirpesetchitzonit_YES,mirpesetsherut_NO,mirpesetsherut_YES,mispdirotbinyan_0_10,mispdirotbinyan_10_to_20,mispdirotbinyan_20_to_30,mispdirotbinyan_21_50,mispdirotbinyan_ABOVE_50_,mocher_contractor,mocher_other,mocher_public_company,mocher_second_hand,nofantena_NO,nofantena_YES,nofgag_NO,nofgag_YES,nofkvish_NO,nofkvish_YES,nofkvishpnimi_NO,nofkvishpnimi_YES,nofrakevet_NO,nofrakevet_YES,nofsetachpatuch_NO,nofsetachpatuch_YES,nofsetachyarok_NO,nofsetachyarok_YES,nofyam_NO,nofyam_YES,ofenbaalut_bought,ofenbaalut_gift_or_inheritance_,ofenbaalut_other,ofenbaalut_self_building,ofenbaalutmigrash_bought,ofenbaalutmigrash_bought_hesder_mamshichim,ofenbaalutmigrash_gift_or_inheritance_,ofenbaalutmigrash_other,ozeret_9.0,ozeret_NO,ozeret_YES,pikdonotmb_NO,pikdonotmb_YES,pniyabank_NO,pniyabank_YES,setachbayitpraty_0.33_0.5_donam,setachbayitpraty_0.5_1_donam,setachbayitpraty_1+_donam,setachbayitpraty_lt_0.33_donam,sfarim_8.0,sfarim_101_upto_200__,sfarim_11_upto_25_,sfarim_26_upto_100__,sfarim_ABOVE_200_,sfarim_no_books_at_home,sfarim_upto_10,shanabniya_1948_1954,shanabniya_1955_1964,shanabniya_1965_1974,shanabniya_1975_1984,shanabniya_1985_1994,shanabniya_1995_1999,shanabniya_2000_2004,shanabniya_2005+,shanabniya_upto_1947,sinuyimpnimiimbdira_NO,sinuyimpnimiimbdira_YES,sugcheshbon_buisness_acoount/s,sugcheshbon_no_banking_accounts,sugcheshbon_private_acoount/s,sugcheshbon_private_or_buisness_account/s,sugdira_cottage_turi,sugdira_duplex,sugdira_one_family_cottage,sugdira_one_floor_garden_app,sugdira_regular,sugdira_roof_appartment,sugdira_two_families_cottage,sugdira_villa,sugmatbeahutzacher_גריבנה,sugmatbeahutzacher_דולר אוסטרלי,sugmatbeahutzacher_דולר קנדי,sugmatbeahutzacher_דולרים אוסטרליים ודולרים קנדיים,sugmatbeahutzacher_זלוטי,sugmatbeahutzacher_ין,sugmatbeahutzacher_לאט,sugmatbeahutzacher_לירות תורכיות,sugmatbeahutzacher_סטרלינג אנגלי,sugmatbeahutzacher_פאונד,sugmatbeahutzacher_פרנק שוויצרי,"sugmatbeahutzacher_פרנק שוויצרי, ריאל ברזיאלי",sugmatbeahutzacher_פרנק שווצרי,sugmatbeahutzacher_פרנקים שוויצרים,sugmatbeahutzacher_קרונות,sugmatbeahutzacher_רובל,tchisachonmb_NO,tchisachonmb_YES
569,,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,4.0,3.0,,,2.0,,2.0,,200.0,,,,,,,,,0.0,,640000.0,,1700000.0,0.0,,,,1.0,,,,,,,,1130000.0,1.0,,634.7074560297735,4.0,,,2.0,,3.0,,2.0,,,2013.0,5.0,356810.0,,,79.0,,2009.0,,,,,,,,,,,,,,769.0,,0.0,0.0,0.0,0.0,6810.0,0.0,,7.0,,2.0,2.0,1.0,,,,,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
570,,,,,,,,,0.0,,18000.0,,,,0.0,,0.0,0.0,,0.0,0.0,4.0,4.0,,,3.0,,2.0,,,,,12.0,5.0,,,,,2000.0,3.0,,,,0.0,,0.0,1.0,,,,,,,,,,2.0,,481.4265493736519,3.0,,,1.0,,2.0,,4.0,,,2013.0,6.0,115761.0,,50000.0,140.0,2006.0,,11.0,2013.0,20.0,,,,,,,,,,,771.0,,0.0,0.0,0.0,0.0,4761.0,0.0,,,,,2.0,2.0,,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
571,,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,279.11497949616717,2.0,,,2.0,,,,1.0,,,2013.0,1.0,52280.0,,,60.0,1980.0,,,,,,,,,,,,,,,774.0,,0.0,0.0,0.0,0.0,27080.0,25200.0,,,,,2.0,1.0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
572,,,,,,,50.0,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,3.0,3.0,1.0,,3.0,,2.0,,,,,,12.0,,,,,20000.0,,,,,0.0,,7.0,,,,,,,,,400.0,,1.0,,198.91039401077887,6.0,,,2.0,,,,3.0,,,2013.0,3.0,124168.75,,3000.0,100.0,1966.0,,,,,,,,,,,,,,,775.0,,0.0,0.0,0.0,0.0,64668.75,58800.0,,,,,2.0,2.0,,,,,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
573,,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,184.7882253004752,1.0,,,1.0,,,,2.0,,,2013.0,2.0,25504.0,,,,,,,,,,,,,,,,,,,780.0,,0.0,0.0,0.0,0.0,25504.0,0.0,,,,,2.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
574,,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,4.0,2.0,,,2.0,1.0,1.0,7.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,1.0,,335.1311224110489,2.0,,,1.0,,,,3.0,,,2013.0,3.0,62601.75,,,160.0,,,,,,,,,,,,,,,,781.0,,0.0,0.0,0.0,0.0,62601.75,0.0,,,,,2.0,2.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
575,,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,371.8200361272233,,,,,,,,5.0,,,2013.0,5.0,37894.0,,,,,,,,,,,,,,,,,,,782.0,,0.0,0.0,0.0,0.0,37894.0,0.0,,,,,2.0,3.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,,,,,,,,5.0,0.0,,,,,,0.0,,14400.0,0.0,,0.0,0.0,3.0,3.0,,,4.0,,2.0,,,,,,,,,,,0.0,,,900.0,,0.0,,0.0,,,,,,,,,,,2.0,,449.8978467436899,,,,,,,,4.0,,,2013.0,4.0,44400.0,,,160.0,1971.0,,,,,,,,,,,,,,,783.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,2.0,2.0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
577,,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,5.0,5.0,,,4.0,,1.0,,,,,,12.0,,,,,1500.0,,,,1500000.0,0.0,,,,2.0,,,,,,,,47000.0,,,468.05073413229564,2.0,,,1.0,,,,1.0,,,2013.0,1.0,39507.5,,,170.0,,,,,,,,,,,,,,,,784.0,,0.0,0.0,0.0,0.0,32307.5,0.0,,4.0,,,2.0,1.0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
578,,,,,,,20.0,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,4.0,3.0,1.0,,3.0,1.0,2.0,,,,,,,,,,,10000.0,,,,,0.0,,,,,,,,,,,,,2.0,,1188.194263338242,2.0,,,1.0,,4.0,,5.0,,,2013.0,9.0,81749.66666666667,,,160.0,,,0.0,,,,,,0.0,,,0.0,,,,785.0,,0.0,0.0,0.0,0.0,9749.666666666666,0.0,,,,,2.0,3.0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
579,,,,,,,9.0,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,3.0,1.0,1.0,,4.0,,1.0,12.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,242.89867179910243,3.0,,,1.0,,,,2.0,,,2013.0,2.0,48474.0,,,120.0,2001.0,,0.0,,,,,,,,,,,,,786.0,,0.0,0.0,0.0,0.0,30474.0,0.0,,,,,2.0,1.0,,,,,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
